"NQUEST"	"numcompfam"	"NCOMP"	"nord"	"SEX"	"PARENT"	"NASC"	"ANASC"	"CIT"	"ANINGR"	"MOTIV"	"STACIV"	"STUDIO"	"TIPOLAU"	"VOTOEDU"	"SUEDU"	"SELODE"	"ANNOEDU"	"TIPODIP"	"UNIVER"	"PRESNORD"	"NORDP"	"MOTENT"	"ANNOENUS"	"B01"	"APQUAL2"	"ASNONOC2"	"NACE2"	"NESPLAV"	"EXLAV"	"ETALAV"	"DISLAV"	"DISANN1"	"DISANN2"	"CONTRIB"	"ACONTRIB"	"FCONTRIB"	"OCCNOW"	"PROBLAV1"	"CERC2"	"PROBLAV2"	"SALMIN"	"SMARTW"	"SMARTWA"	"SMARTWB"	"ETAPEN"	"COPPU"	"PREVCOM"	"COPPIP"	"B16"	"B17A"	"B17B"	"B18"	"B19A"	"B19B"	"B19C"	"ATTIVP"	"ISCO"	"NACE"	"ETALAV2"	"MISCOVID1"	"MISCOVID2"	"MISCOVIDV1"	"ETA"	"NASCREG"	"NASCAREA"	"IREG"	"PARENTP"	"smartwa1"	"CLETA5"	"QUAL"	"Q"	"SETT"	"CFRED"	"PERC"	"PERL"	"NPERL"	"NPERC"	"AREA3"	"AREA5"	"ACOM4C"	"ACOM5"	"PESOFIT"	"PESOFIT2"	"y.hh"	"y.fam"	"y.nhh"	"GODABIT"	"QUOPRO"	"VALABIT"	"y.rhh"	"NW"	"NE"	"N"	"SO"	"IS"	"S"
685297	3	3	1	1	1	2	1963	1	1965	1	3	4	NA	NA	NA	NA	NA	NA	NA	1	NA	2	NA	1	2	NA	NA	1	NA	21	2	NA	NA	1	36	0	1	100	2	NA	NA	2	NA	NA	63	100	2	NA	1	2	2	2	2	2	2	NA	2221	17	NA	2	2	NA	57	NA	NA	10	NA	NA	4	2	1	3	1	1	1	1	3	2	3	1	3	0.6853252126	2775.4181434	22000	47000	25000	1	40	400000	46.8085106382979	FALSE	FALSE	0	FALSE	FALSE	0
685299	3	3	1	1	1	1	1965	1	NA	NA	1	5	NA	65	100	NA	1984	1	2	1	1	NA	NA	1	1	NA	NA	6	3	19	2	NA	NA	1	35	1	1	100	2	NA	NA	2	NA	NA	61	80	1	100	1	2	2	2	2	2	2	NA	9313	3	53	2	2	NA	55	10	2	10	NA	NA	4	1	1	2	1	1	1	1	1	2	3	1	3	0.9555791924	3869.8880172	25500	25500	0	1	0	200000	100	FALSE	FALSE	0	FALSE	FALSE	0
685300	1	1	1	2	1	1	1948	1	NA	NA	4	5	NA	55	60	NA	1970	1	2	1	1	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	72	20	3	20	NA	NA	5	6	3	5	1	1	0	0	1	3	5	0	1	2.3646581894	9576.3516672	12740	12740	0	1	0	140000	100	FALSE	FALSE	0	FALSE	TRUE	1
685301	3	3	1	1	1	1	1970	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	1	2	NA	NA	1	NA	18	2	NA	NA	1	30	0	1	90	2	NA	NA	2	NA	NA	66	70	2	NA	1	2	2	2	2	2	2	NA	5414	15	NA	2	2	NA	50	20	3	20	NA	NA	3	2	1	3	1	1	1	1	1	3	5	0	1	6.5460452914	26510.060532	20000	20000	0	1	0	150000	100	FALSE	FALSE	0	FALSE	TRUE	1
685368	3	3	1	1	1	1	1960	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	1	1	NA	NA	1	NA	18	2	NA	NA	1	40	1	2	NA	2	NA	NA	NA	NA	NA	60	60	3	NA	1	2	2	2	2	2	2	NA	1312	1	NA	2	2	NA	60	19	3	19	NA	NA	4	1	1	1	0	1	1	1	2	3	5	2	4	1.2790456345	5179.8567966	18000	36500	18500	1	0	60000	49.3150684931507	FALSE	FALSE	0	FALSE	TRUE	1
685451	1	1	1	2	1	1	1934	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	1	NA	14	1	70	NA	1	15	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	86	4	1	4	NA	NA	5	6	3	5	1	1	0	0	1	1	2	2	4	0.9357538983	3789.5998858	14560	14560	0	2	0	180000	100	FALSE	TRUE	1	FALSE	FALSE	0
685537	2	2	1	1	1	1	1946	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	74	19	3	19	NA	NA	5	6	3	5	1	1	0	0	1	3	5	2	4	0.5889672693	2385.1894185	12336	12336	0	1	0	60000	100	FALSE	FALSE	0	FALSE	TRUE	1
685560	1	1	1	2	1	1	1944	1	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	3	1	16	2	NA	NA	1	12	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	76	5	1	5	NA	NA	5	6	3	5	1	1	0	0	1	1	2	0	1	0.4990985529	2021.2406513	10790	10790	0	2	0	70000	100	FALSE	TRUE	1	FALSE	FALSE	0
685630	2	2	1	1	1	2	1952	1	1995	3	1	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	1	3	3	1	20	2	NA	NA	1	20	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	68	NA	NA	5	NA	NA	5	6	3	5	1	1	0	0	1	1	2	0	1	2.3042753275	9331.8142015	10140	10140	0	1	0	50000	100	FALSE	TRUE	1	FALSE	FALSE	0
685733	2	2	1	2	1	1	1944	1	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	13	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	76	1	1	20	NA	NA	5	7	3	5	0	1	0	1	2	3	5	2	3	0.4446711506	1800.8215028	9243	24243	15000	1	50	280000	38.1264694963495	FALSE	FALSE	0	FALSE	TRUE	1
685734	1	1	1	2	1	1	1946	1	NA	NA	4	4	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	8	19	1	NA	17	2	NA	NA	1	39	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	74	3	1	20	NA	NA	5	6	3	5	1	1	0	0	1	3	5	2	3	0.3375032084	1366.8146317	14300	14300	0	1	0	350000	100	FALSE	FALSE	0	FALSE	TRUE	1
685747	2	2	1	2	1	1	1937	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	8	3	1	NA	50	2	NA	NA	1	20	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	83	14	3	14	NA	NA	5	6	3	5	0	1	0	0	2	3	4	0	1	1.8116272455	7336.6965552	6500	13000	6500	1	0	50000	50	FALSE	FALSE	0	TRUE	FALSE	1
685780	3	3	1	1	1	1	1948	1	NA	NA	1	7	1	94	110	0	1972	2	NA	1	1	NA	NA	2	15	4	3	2	1	25	2	NA	NA	1	40	4	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	72	8	1	8	NA	NA	5	6	3	5	1	1	0	1	2	1	2	2	4	0.1962596432	794.80889441	30550	44550	14000	1	0	900000	68.5746352413019	FALSE	TRUE	1	FALSE	FALSE	0
685812	4	4	1	1	1	1	1970	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	1	NA	NA	3	1	20	1	2	NA	1	22	0	1	60	2	NA	NA	2	NA	NA	66	80	2	NA	1	2	2	2	2	2	2	NA	7132	3	29	2	2	NA	50	18	3	18	NA	NA	3	1	1	2	0	1	1	2	2	3	4	1	3	0.9814538627	3974.6748079	15000	33000	18000	1	0	100000	45.4545454545455	FALSE	FALSE	0	TRUE	FALSE	1
685891	2	2	1	1	1	1	1945	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	2	3	1	NA	18	2	NA	NA	1	39	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	75	15	3	17	NA	NA	5	6	3	5	1	1	0	0	2	3	4	2	4	0.1260946571	510.65595234	16250	26000	9750	1	0	120000	62.5	FALSE	FALSE	0	TRUE	FALSE	1
685895	2	2	1	1	1	1	1946	1	NA	NA	1	4	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	1	6	8	3	20	2	NA	NA	1	45	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	74	6	1	13	NA	NA	5	6	3	5	1	1	0	0	1	3	4	1	3	0.5066292679	2051.7384103	18850	18850	0	1	0	500000	100	FALSE	FALSE	0	TRUE	FALSE	1
685902	5	5	1	2	1	1	1973	1	NA	NA	3	5	NA	48	60	NA	1992	5	2	1	1	NA	NA	1	3	NA	NA	1	NA	26	2	NA	NA	1	22	0	1	100	2	NA	NA	1	30	0	67	80	2	NA	1	2	2	2	2	2	2	NA	2310	16	NA	2	2	NA	47	15	3	15	NA	NA	3	2	1	3	1	1	1	1	2	3	4	2	3	0.5419325434	2194.7090021	20000	28400	8400	1	0	450000	70.4225352112676	FALSE	FALSE	0	TRUE	FALSE	1
685905	4	4	1	1	1	1	1958	1	NA	NA	1	5	NA	50	60	NA	1976	2	2	1	2	NA	NA	1	1	NA	NA	3	1	20	1	1	NA	1	43	1	2	NA	2	NA	NA	NA	NA	NA	62	100	2	NA	1	2	2	1	1	2	2	NA	7213	8	58	2	2	NA	62	13	3	13	NA	NA	4	1	1	4	1	1	1	2	3	3	4	1	3	0.6136501716	2485.1498074	23945	37945	14000	1	0	150000	63.1044933456318	FALSE	FALSE	0	TRUE	FALSE	1
685906	2	2	1	2	1	1	1952	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	13	NA	NA	2	1	13	2	NA	NA	1	15	0	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	68	13	3	13	NA	NA	5	7	3	5	0	1	0	0	2	3	4	1	3	0.6959106828	2818.2869971	3096	12846	9750	1	0	100000	24.1008874357777	FALSE	FALSE	0	TRUE	FALSE	1
686133	1	1	1	1	1	1	1943	1	NA	NA	4	5	NA	55	60	NA	1963	2	2	1	1	NA	NA	2	15	2	3	3	1	25	2	NA	NA	1	36	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	77	15	3	3	NA	NA	5	6	3	5	1	1	0	0	1	1	1	2	4	0.816266087	3305.7002225	19500	19500	0	1	0	250000	100	TRUE	FALSE	1	FALSE	FALSE	0
686185	2	2	1	2	1	1	1958	1	NA	NA	3	5	NA	40	60	NA	1977	5	2	1	1	NA	NA	1	3	NA	NA	1	NA	26	2	NA	NA	1	30	0	1	100	2	NA	NA	1	0	8	65	80	2	NA	1	2	2	2	2	2	2	NA	2352	15	NA	2	2	NA	62	12	2	12	NA	NA	4	2	1	3	1	1	1	2	2	2	3	0	1	3.8431724358	15564.012984	26000	36500	10500	1	0	150000	71.2328767123288	FALSE	FALSE	0	FALSE	FALSE	0
686190	1	1	1	2	1	1	1944	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	76	12	2	12	NA	NA	5	6	3	5	1	1	0	0	1	2	3	0	1	4.7253110745	19136.482722	10400	10400	0	1	0	90000	100	FALSE	FALSE	0	FALSE	FALSE	0
686429	1	1	1	2	1	1	1933	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	1	7	1	NA	17	2	NA	NA	1	6	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	87	9	2	9	NA	NA	5	6	3	5	1	1	0	0	1	2	3	1	3	1.0474287027	4241.8585691	7800	7800	0	5	0	150000	100	FALSE	FALSE	0	FALSE	FALSE	0
686528	6	6	1	2	1	2	1982	2	1992	2	2	5	NA	67	100	NA	2001	3	1	1	4	NA	NA	2	12	1	7	3	1	22	NA	NA	1	1	14	0	2	NA	1	80	10	NA	NA	NA	NA	NA	NA	NA	2	2	2	2	1	2	2	NA	0	NA	NA	NA	NA	NA	38	NA	NA	10	NA	NA	2	7	3	5	0	1	0	3	4	2	3	1	3	1.9897086884	8057.8876897	2000	34500	32500	1	0	250000	5.79710144927536	FALSE	FALSE	0	FALSE	FALSE	0
686579	1	1	1	2	1	1	1938	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	82	11	2	11	NA	NA	5	6	3	5	1	1	0	0	1	2	3	2	4	1.1669639081	4725.9501678	9000	9000	0	1	0	85000	100	FALSE	FALSE	0	FALSE	FALSE	0
686634	6	6	1	1	1	2	1970	1	1991	3	1	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	1	NA	NA	2	1	21	2	NA	NA	1	30	0	1	100	2	NA	NA	2	NA	NA	60	90	2	NA	1	2	2	2	2	2	2	NA	3135	3	21	2	2	NA	50	NA	NA	3	NA	NA	3	1	1	2	1	1	1	1	1	1	1	2	3	1.1763938997	4764.1395838	22000	22000	0	1	0	80000	100	TRUE	FALSE	1	FALSE	FALSE	0
686657	1	1	1	2	1	1	1953	1	NA	NA	4	5	NA	42	60	NA	1972	5	2	1	1	NA	NA	2	15	3	16	1	NA	20	2	NA	NA	1	42	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	67	5	1	5	NA	NA	5	6	3	5	1	1	0	0	1	1	2	1	3	0.7428549319	3008.4010017	26000	26000	0	1	60	300000	100	FALSE	TRUE	1	FALSE	FALSE	0
686763	4	4	1	2	1	1	1962	1	NA	NA	1	5	NA	42	60	NA	1982	2	2	1	1	NA	NA	1	7	NA	NA	2	3	22	1	1	NA	1	15	0	1	100	2	NA	NA	1	0	0	62	50	NA	NA	2	1	2	2	2	2	2	6	3123	6	39	2	2	NA	58	17	3	17	NA	NA	4	4	2	4	1	1	1	3	3	3	4	0	2	2.5479584184	10318.677751	0	9500	9500	1	0	120000	0	FALSE	FALSE	0	TRUE	FALSE	1
686806	2	2	1	2	1	1	1968	1	NA	NA	3	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	10	1	20	1	4	NA	1	3	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	52	18	3	12	NA	NA	3	6	3	5	1	1	0	1	2	2	3	2	3	1.1465561458	4643.3031663	3770	4370	600	2	0	100000	86.2700228832952	FALSE	FALSE	0	FALSE	FALSE	0
686831	1	1	1	2	1	1	1932	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	1	3	1	NA	20	2	NA	NA	1	33	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	88	15	3	15	NA	NA	5	6	3	5	1	1	0	0	1	3	4	0	1	6.0804081228	24624.331214	10010	10010	0	1	0	60000	100	FALSE	FALSE	0	TRUE	FALSE	1
686863	1	1	1	2	1	1	1935	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	1	16	1	NA	30	2	NA	NA	1	32	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	85	15	3	15	NA	NA	5	6	3	5	1	1	0	0	1	3	4	0	1	4.6260523167	18734.506329	14400	14400	0	1	0	75000	100	FALSE	FALSE	0	TRUE	FALSE	1
686866	4	4	1	2	1	1	1968	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	2	NA	NA	1	NA	49	2	NA	NA	1	4	0	1	100	2	NA	NA	2	NA	NA	65	50	2	NA	1	2	2	2	2	2	2	NA	5321	17	NA	2	2	NA	52	15	3	15	NA	NA	3	2	1	3	0	1	1	4	4	3	4	0	1	3.1546601587	12775.687922	10000	49000	39000	1	0	130000	20.4081632653061	FALSE	FALSE	0	TRUE	FALSE	1
686913	2	2	1	1	1	1	1940	1	NA	NA	1	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	1	1	1	NA	16	1	2	NA	1	42	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	80	15	3	15	NA	NA	5	6	3	5	1	1	0	0	1	3	4	0	1	4.4322024679	17949.456578	12000	12000	0	1	0	110000	100	FALSE	FALSE	0	TRUE	FALSE	1
687007	1	1	1	2	1	1	1933	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	1	NA	43	2	NA	NA	2	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	87	15	3	9	NA	NA	5	6	3	5	1	1	0	0	1	2	3	2	4	0.8878410761	3595.5633703	14300	14300	0	1	0	65000	100	FALSE	FALSE	0	FALSE	FALSE	0
687018	1	1	1	2	1	1	1932	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	1	3	2	1	15	2	NA	NA	1	20	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	88	9	2	9	NA	NA	5	6	3	5	1	1	0	0	1	2	3	1	3	1.8123495231	7339.6216224	12090	12090	0	1	50	148000	100	FALSE	FALSE	0	FALSE	FALSE	0
687022	2	2	1	2	1	1	1965	1	NA	NA	1	5	NA	36	60	NA	1983	5	2	1	1	NA	NA	1	3	NA	NA	3	1	20	2	NA	NA	1	32	0	1	90	2	NA	NA	1	0	3	65	55	2	NA	1	2	2	2	2	2	2	NA	2341	16	38	2	2	NA	55	9	2	9	NA	NA	4	2	1	3	0	1	1	2	2	2	3	1	3	0.0986501441	399.51164029	11250	26950	15700	1	0	170000	41.7439703153989	FALSE	FALSE	0	FALSE	FALSE	0
687039	1	1	1	2	1	1	1932	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	13	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	88	20	3	20	NA	NA	5	7	3	5	1	1	0	0	1	3	5	0	1	3.5141091226	14231.378093	14950	14950	0	1	0	60000	100	FALSE	FALSE	0	FALSE	TRUE	1
687056	1	1	1	1	1	1	1948	1	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	9	3	1	NA	15	2	NA	NA	1	42	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	72	5	1	5	NA	NA	5	6	3	5	1	1	0	0	1	1	2	0	2	6.4127585704	25970.278284	14885	14885	0	1	0	80000	100	FALSE	TRUE	1	FALSE	FALSE	0
687070	2	2	1	1	1	1	1961	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	2	15	1	19	2	1	15	2	NA	NA	1	43	1	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	59	5	1	5	NA	NA	4	6	3	5	1	1	0	0	1	1	2	2	4	0.5074751841	2055.1641871	19500	19500	0	1	0	500000	100	FALSE	TRUE	1	FALSE	FALSE	0
687157	1	1	1	1	1	1	1945	1	NA	NA	2	1	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	75	20	3	20	NA	NA	5	6	3	5	1	1	0	0	1	3	5	0	1	3.0068805593	12177.212667	6656	6656	0	1	0	80000	100	FALSE	FALSE	0	FALSE	TRUE	1
687164	2	2	1	1	1	1	1951	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	2	15	1	3	3	1	15	1	1	NA	1	35	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	69	20	3	20	NA	NA	5	6	3	5	1	1	0	0	2	3	5	0	1	0.4675583345	1893.5096226	14950	20800	5850	1	33	100000	71.875	FALSE	FALSE	0	FALSE	TRUE	1
687250	2	2	1	1	1	1	1950	1	NA	NA	1	7	4	92	100	0	1975	3	NA	1	1	NA	NA	2	15	5	6	1	NA	27	2	NA	NA	1	35	8	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	70	8	1	8	NA	NA	5	6	3	5	1	1	0	0	2	1	2	2	4	0.1116955186	452.34257116	26195	41795	15600	1	0	600000	62.6749611197512	FALSE	TRUE	1	FALSE	FALSE	0
687287	4	4	1	2	1	1	1954	1	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	66	20	3	20	NA	NA	5	6	3	5	0	1	0	1	2	3	5	0	1	4.7496395109	19235.007602	7540	7540	0	1	0	180000	100	FALSE	FALSE	0	FALSE	TRUE	1
687328	1	1	1	2	1	1	1944	1	NA	NA	2	3	NA	NA	NA	NA	NA	NA	NA	1	3	NA	NA	2	15	1	17	2	1	16	2	NA	NA	1	38	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	76	20	3	20	NA	NA	5	6	3	5	1	1	0	0	1	3	5	0	1	6.0804081228	24624.331214	8840	8840	0	5	0	150000	100	FALSE	FALSE	0	FALSE	TRUE	1
687404	2	2	1	1	1	1	1950	1	NA	NA	1	7	7	110	110	0	1976	5	NA	1	1	NA	NA	2	15	5	16	1	NA	19	2	NA	NA	1	40	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	1	1	2	2	2	NA	2424	16	NA	2	2	NA	70	3	1	3	NA	NA	5	6	3	5	1	1	1	1	2	1	1	3	5	0.2911252869	1178.9941308	40300	63300	23000	2	0	500000	63.6650868878357	TRUE	FALSE	1	FALSE	FALSE	0
687685	1	1	1	2	1	1	1944	1	NA	NA	4	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	5	1	18	2	NA	NA	1	13	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	76	5	1	5	NA	NA	5	6	3	5	1	1	0	0	1	1	2	0	2	3.7832193186	15321.215891	7800	7800	0	1	0	130000	100	FALSE	TRUE	1	FALSE	FALSE	0
687699	3	3	1	1	1	1	1962	1	NA	NA	1	7	7	90	110	0	2006	2	NA	1	1	NA	NA	1	4	NA	NA	1	NA	23	2	NA	NA	1	35	0	1	100	2	NA	NA	2	NA	NA	60	100	2	NA	1	2	2	2	2	2	2	NA	1112	15	NA	2	2	NA	58	15	3	7	NA	NA	4	3	1	3	1	1	1	2	2	1	1	0	1	2.2337948502	9046.3835887	24000	47700	23700	1	0	500000	50.314465408805	TRUE	FALSE	1	FALSE	FALSE	0
687892	1	1	1	2	1	1	1941	1	NA	NA	2	2	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	15	1	22	2	1	14	2	NA	NA	1	38	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	79	20	3	20	NA	NA	5	6	3	5	1	1	0	0	1	3	5	0	1	6.0804081228	24624.331214	7800	7800	0	1	0	30000	100	FALSE	FALSE	0	FALSE	TRUE	1
687971	3	3	1	2	1	1	1943	1	NA	NA	4	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	2	16	NA	NA	0	NA	NA	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	77	10	2	9	NA	NA	5	6	3	5	0	1	0	1	3	2	3	2	4	0.6316535894	2558.059736	9360	34360	25000	2	0	80000	27.2409778812573	FALSE	FALSE	0	FALSE	FALSE	0
687987	4	4	1	1	1	2	1959	2	1989	3	1	3	NA	NA	NA	NA	NA	NA	NA	1	1	NA	NA	1	1	NA	NA	3	1	17	2	NA	NA	1	40	0	1	100	2	NA	NA	2	NA	NA	65	95	2	NA	1	2	2	2	1	2	2	NA	7214	3	39	2	2	NA	61	NA	NA	5	NA	NA	4	1	1	2	1	1	1	2	2	1	2	0	2	1.8426651202	7462.3932013	19800	24800	5000	2	0	120000	79.8387096774193	FALSE	TRUE	1	FALSE	FALSE	0
687990	2	2	1	1	1	1	1943	1	NA	NA	2	5	NA	6	10	NA	1963	1	2	1	1	NA	NA	2	15	1	3	2	3	20	2	NA	NA	1	32	0	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	77	5	1	5	NA	NA	5	6	3	5	0	1	0	0	2	1	2	0	2	0.9218228894	3733.1823279	8450	20150	11700	1	0	100000	41.9354838709677	FALSE	TRUE	1	FALSE	FALSE	0
688123	2	2	1	1	1	1	1939	1	NA	NA	1	3	NA	NA	NA	NA	NA	NA	NA	1	2	NA	NA	2	15	2	15	1	NA	20	2	NA	NA	1	25	5	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2	2	2	1	2	2	2	NA	0	NA	NA	NA	NA	NA	81	20	3	20	NA	NA	5	6	3	5	1	1	0	0	2	3	5	0	1	3.8423636416	15560.737543	15600	29900	14300	1	0	130000	52.1739130434783	FALSE	FALSE	0	FALSE	TRUE	1
